text,id,label,gold_label,neg,pos,pos_probability,neg_probability,total_votes,highest_agreement,entropy_agreement,variance_agreement,jsd_agreement
"in addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry . ",6340,pos,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film . search it out . ,848,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"very much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all . ",10416,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"a wild , endearing , masterful documentary . ",3032,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"thoughtful , provocative and entertaining . ",780,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j . k . rowling's books . ",1109,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight . ",4845,neg,pos,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"if h . g . wells had a time machine and could take a look at his kin's reworked version , what would he say ? 'it looks good , sonny , but you missed the point . '",5448,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
a workshop mentality prevails . ,6987,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown . ",2181,pos,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter . ",4690,pos,pos,1.0,6.0,0.8571428571428571,0.14285714285714285,7.0,0.8571428571428571,0.410116318288409,0.2551020408163265,0.3318008841938725
a film of ideas and wry comic mayhem . ,2067,neg,pos,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
" . . . generically , forgettably pleasant from start to finish . ",6571,pos,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"it winds up moving in many directions as it searches ( vainly , i think ) for something fresh to say . ",5466,pos,neg,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story . ",4835,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"this misty-eyed southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand . ",5559,pos,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
arteta paints a picture of lives lived in a state of quiet desperation . ,2190,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"a waterlogged version of 'fatal attraction' for the teeny-bopper set . . . a sad , soggy potboiler that wastes the talents of its attractive young leads . ",8774,neg,neg,6.0,1.0,0.14285714285714285,0.8571428571428571,7.0,0.8571428571428571,0.410116318288409,0.2551020408163265,0.3318008841938725
what was subtle and mystifying in the novella is now broad and farcical . ,7974,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"the sort of film that makes me miss hitchcock , but also feel optimistic that there's hope for popular cinema yet . ",1453,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"as it stands , crocodile hunter has the hurried , badly cobbled look of the 1959 godzilla , which combined scenes of a japanese monster flick with canned shots of raymond burr commenting on the monster's path of destruction . ",10431,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi . ,7791,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"with very little to add beyond the dark visions already relayed by superb recent predecessors like swimming with sharks and the player , this latest skewering . . . may put off insiders and outsiders alike . ",6109,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
once you get into its rhythm . . . the movie becomes a heady experience . ,811,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . ",6472,pos,neg,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"what started out as a taut contest of wills between bacon and theron , deteriorates into a protracted and borderline silly chase sequence . ",5790,neg,neg,3.0,3.0,0.5,0.5,6.0,0.5,0.6931471805599453,0.0,0.0
'enigma' is the kind of engaging historical drama that hollywood appears to have given up on in favor of sentimental war movies in the vein of 'we were soldiers . ',3746,pos,pos,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
a must see for all sides of the political spectrum,4320,pos,pos,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"basically , it's pretty but dumb . ",8980,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
[a] strong piece of work . ,4188,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"' . . . the cast portrays their cartoon counterparts well . . . but quite frankly , scoob and shag don't eat enough during the film . '",9625,neg,neg,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
a movie to forget,9719,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy hollywood at its laziest . ",8689,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
an incredibly irritating comedy about thoroughly vacuous people . . . manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy . ,9372,pos,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,6828,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"though lan yu lacks a sense of dramatic urgency , the film makes up for it with a pleasing verisimilitude . ",3205,pos,pos,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"despite an overwrought ending , the film works as well as it does because of the performances . ",5009,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap . ",10346,neg,neg,4.0,2.0,0.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand-up comedy . ,7698,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"a lot of the credit for the film's winning tone must go to grant , who hasn't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him . ",2401,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that . ",6550,pos,neg,4.0,3.0,0.42857142857142855,0.5714285714285714,7.0,0.5714285714285714,0.6829081047004717,0.010204081632653059,0.06084777351585136
you'd think by now america would have had enough of plucky british eccentrics with hearts of gold . yet the act is still charming here . ,57,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"only an epic documentary could get it all down , and spike lee's jim brown : all american at long last gives its subject a movie worthy of his talents . ",432,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"bray is completely at sea ; with nothing but a savage garden music video on his resume , he has no clue about making a movie . ",9225,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"it's definitely an improvement on the first blade , since it doesn't take itself so deadly seriously . ",4045,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"painful , horrifying and oppressively tragic , this film should not be missed . ",4531,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ",6755,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
a decent-enough nail-biter that stands a good chance of being the big hit franklin needs to stay afloat in hollywood . ,2357,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
"a gripping , searing portrait of a lost soul trying to find her way through life . ",1117,pos,pos,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.5,0.5579230452841438
any attempts at nuance given by the capable cast is drowned out by director jon purdy's sledgehammer sap . ,9631,pos,neg,3.0,2.0,0.4,0.6,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
"faithful without being forceful , sad without being shrill ,  a walk to remember  succeeds through sincerity . ",2699,pos,pos,0.0,8.0,1.0,0.0,8.0,1.0,0.0,0.5,0.5579230452841438
"scorsese at his best makes gangster films that are equally lovely but also relentlessly brutal and brutally intelligent ; perdition , meanwhile , reads more like driving miss daisy than goodfellas . ",7001,pos,neg,1.0,4.0,0.8,0.2,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . ",1058,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
manages to be both hugely entertaining and uplifting . ,4413,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
" . . . flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags . ",2798,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",1516,pos,pos,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.5,0.5579230452841438
"in his debut as a director , washington has a sure hand . his work with actors is particularly impressive . ",2673,pos,pos,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster . ",6331,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
it is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them . ,6120,neg,neg,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0.5,0.5579230452841438
"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . ",6878,pos,neg,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
this is one of those war movies that focuses on human interaction rather than battle and action sequences . . . and it's all the stronger because of it . ,4331,pos,pos,2.0,6.0,0.75,0.25,8.0,0.75,0.5623351446188083,0.125,0.22089576884901735
the movie is as padded as allen's jelly belly . ,5599,neg,neg,5.0,1.0,0.16666666666666666,0.8333333333333334,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"with a large cast representing a broad cross-section , tavernier's film bounds along with the rat-a-tat energy of  his girl friday ,  maintaining a light touch while tackling serious themes . ",3903,pos,pos,1.0,5.0,0.8333333333333334,0.16666666666666666,6.0,0.8333333333333334,0.45056120886630463,0.22222222222222227,0.30542531530688866
"as banal as the telling may be -- and at times , all my loved ones more than flirts with kitsch -- the tale commands attention . ",2945,neg,pos,2.0,5.0,0.7142857142857143,0.2857142857142857,7.0,0.7142857142857143,0.5982695885852573,0.09183673469387757,0.18723874669733045
"dark and unrepentant , this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten . ",4489,neg,pos,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
the film didn't convince me that calvin jr . 's barbershop represents some sort of beacon of hope in the middle of chicago's south side . ,9657,neg,neg,4.0,2.0,0.3333333333333333,0.6666666666666666,6.0,0.6666666666666666,0.6365141682948128,0.05555555555555555,0.14394735018022464
"an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled 'hip' , 'innovative' and 'realistic' . ",9469,neg,neg,4.0,1.0,0.2,0.8,5.0,0.8,0.5004024235381879,0.18000000000000002,0.2703775285259666
"shattering , devastating documentary on two maladjusted teens in a downward narcotized spiral . extraordinary debut from josh koury . ",2210,pos,pos,2.0,3.0,0.6,0.4,5.0,0.6,0.6730116670092565,0.01999999999999999,0.0854351026245885
incoherence reigns . ,8667,neg,neg,6.0,1.0,0.14285714285714285,0.8571428571428571,7.0,0.8571428571428571,0.410116318288409,0.2551020408163265,0.3318008841938725
